InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV10026,P6574,Well Truth,22,2024-07-09 08:13:27,15.43,10000.0,Canada
INV10789,P2496,Still Practice,1,2025-06-26 10:57:02,19.93,10075.0,Germany
INV10437,P4501,Price Company,33,2025-05-13 04:56:56,78.6,10061.0,France
INV10959,P8555,Enter Alone,25,2024-11-12 22:29:04,1.21,10085.0,France
INV10364,P1634,Edge Door,37,2024-11-24 14:49:55,72.71,10091.0,United Kingdom
INV10229,P8886,Everyone Detail,6,2025-01-28 04:44:58,64.88,10035.0,Australia
INV10037,P5333,Prevent Lose,3,2025-01-19 00:50:20,70.83,10073.0,France
INV10975,P5949,Pick Anything,10,2025-07-23 11:42:53,41.85,10016.0,France
INV10374,P4164,Firm Contain,23,2025-07-30 22:41:57,25.61,10057.0,Canada
INV10469,P9486,Hotel Here,34,2024-11-08 02:23:55,60.25,10007.0,Canada
INV10977,P7302,Body Left,41,2025-06-12 21:36:35,65.0,10018.0,Germany
INV10858,P5479,Free Improve,15,2024-03-16 03:32:24,8.35,10084.0,Netherlands
INV10712,P1841,Arm Behavior,36,2024-08-04 01:08:10,10.32,10007.0,Germany
INV10732,P8253,Debate Red,8,2024-11-20 22:49:24,52.5,10087.0,Australia
INV10194,P2545,Claim Ask,9,2024-06-18 21:53:55,73.46,10040.0,USA
INV10909,P8486,Price May,41,2024-05-16 22:46:03,41.29,10039.0,Netherlands
INV10872,P6568,Goal Certain,34,2024-08-23 18:38:28,43.49,10000.0,Canada
INV10503,P3267,Study Choose,36,2024-06-10 22:55:57,15.92,10060.0,USA
INV10979,P2747,Result Answer,18,2023-08-16 13:36:20,60.27,10027.0,United Kingdom
INV10882,P8935,Share Term,16,2025-08-06 03:31:50,4.23,10071.0,Netherlands
INV10579,P3068,Building Air,35,2024-07-26 06:57:43,73.82,10031.0,Australia
INV10978,P8916,Six Write,45,2024-01-07 15:32:48,88.92,10055.0,Netherlands
INV10162,P7118,Forward Choice,43,2023-09-01 00:09:47,72.05,10067.0,Australia
INV10708,P8843,Perhaps Draw,16,2024-10-23 22:20:34,56.46,10055.0,Netherlands
INV10152,P8787,Move Among,39,2024-08-20 04:46:13,48.44,10020.0,France
INV10687,P5636,Less When,28,2024-10-01 13:22:27,86.34,,Canada
INV10706,P5658,Minute Three,47,2024-09-12 06:13:52,26.29,10071.0,United Kingdom
INV10762,P2880,International Bit,5,2024-07-03 13:40:21,69.0,10021.0,USA
INV10111,P1188,Whose Play,33,2025-04-25 05:38:20,38.19,10055.0,Germany
INV10226,P3724,Lose Might,44,2024-07-04 22:14:22,90.65,10041.0,Canada
INV10694,P5952,Newspaper Civil,3,2024-09-12 10:09:13,97.83,10033.0,Netherlands
INV10103,P3621,Old Response,44,2025-01-24 05:43:48,65.4,10038.0,Australia
INV10421,P4143,Him Measure,15,2024-08-08 19:45:03,11.46,10075.0,Germany
INV10419,P5844,Dinner Strategy,12,2025-05-25 18:50:41,45.61,10093.0,Germany
INV10757,P2166,Room Way,13,2023-12-04 04:54:42,32.98,10054.0,Germany
INV10586,P3749,Such Speak,24,2023-10-16 01:17:26,30.64,10081.0,Australia
INV10787,P5102,Past Hot,41,2024-07-18 23:34:39,90.63,10072.0,Australia
INV10672,P5438,Computer Anyone,36,2025-06-22 19:19:34,54.97,10080.0,France
INV10119,P3591,Usually Someone,8,2025-05-22 20:07:02,55.3,10035.0,Germany
INV10053,P2654,Listen Whole,47,2024-04-24 11:39:39,69.13,10016.0,Netherlands
INV10151,P3103,Threat Sport,32,2024-11-15 13:25:42,-7.799851658410287,10091.0,Australia
INV10403,P1027,Have Strategy,42,2024-11-17 00:16:50,14.18,10085.0,USA
INV10953,P2293,Hospital Lay,47,2025-03-09 04:45:35,67.79,10084.0,France
INV10207,P5073,Anyone Deal,12,2025-08-07 16:45:24,31.91,10028.0,Canada
INV10658,P2524,Serious About,29,2025-05-26 17:26:49,97.98,10079.0,United Kingdom
INV10851,P2858,Tell Sell,30,2024-08-09 05:37:09,12.9,10092.0,USA
INV10987,P5497,Purpose Out,40,2025-06-25 04:45:29,53.47,10042.0,Netherlands
INV10008,P2424,Role Rather,23,2025-04-13 19:07:00,58.36,10021.0,Netherlands
INV10908,P9617,Staff Mean,5,2025-04-12 02:36:01,27.63,10080.0,United Kingdom
INV10036,P6635,Friend Similar,44,2024-08-20 08:04:06,-14.578074924718685,10016.0,Germany
INV10452,P1757,Position Crime,13,2024-08-19 15:23:51,26.29,10099.0,Canada
INV10651,P7658,Happy Sense,40,2023-11-02 12:38:01,13.67,10080.0,France
INV10253,P9238,Song Ok,3,2025-05-09 07:57:52,9.79,10028.0,United Kingdom
INV10303,P2697,Mission Television,20,2024-10-07 05:42:35,72.42,10070.0,Germany
INV10753,P4792,Eat Not,13,2024-10-04 18:45:53,98.85,10064.0,Australia
INV10571,P2124,Recently Place,21,2024-03-25 09:37:09,69.85,10049.0,France
INV10623,P8616,Glass Happen,25,2024-06-18 05:15:34,14.0,10019.0,Netherlands
INV10716,P2070,Surface Hear,18,2024-11-16 03:15:46,80.04,10059.0,Germany
INV10904,P6439,Increase Him,22,2025-05-19 10:08:29,27.0,10084.0,United Kingdom
INV10262,P4853,Break Environmental,18,2025-07-07 05:37:52,30.78,10047.0,Australia
INV10610,P7882,Nothing Anything,19,2025-05-13 10:54:45,46.71,10080.0,Germany
INV10297,P8179,Action Buy,11,2025-02-02 07:48:30,50.61,10064.0,USA
INV10414,P9308,Too Staff,1,2024-11-01 23:32:45,50.05,10058.0,Germany
INV10150,P3060,Son Unit,13,2024-02-01 01:20:17,38.63,10073.0,USA
INV10983,P5847,There Lawyer,22,2024-11-24 14:01:51,16.28,10067.0,Netherlands
INV10640,P4475,Six Person,18,2025-06-29 11:15:01,85.46,10074.0,USA
INV10937,P5906,Environmental Care,-18,2024-01-23 15:45:40,29.17,10056.0,Canada
INV10550,P8564,Show Guess,2,2024-08-19 03:12:49,1.19,10065.0,France
INV10798,P5557,Never Husband,38,2025-01-29 12:14:42,74.19,10015.0,Australia
INV10488,P5050,Medical Training,14,2025-01-25 11:48:12,97.86,10028.0,France
INV10710,P6582,Certainly Over,11,2023-09-16 07:13:51,56.24,10010.0,France
INV10147,P8962,Language Indeed,15,2024-02-15 18:11:09,8.06,10084.0,Australia
INV10146,P2403,Forget Article,15,2023-11-17 16:25:35,89.77,10037.0,United Kingdom
INV10853,P2924,Beat Within,27,2025-03-01 19:02:14,27.07,10061.0,United Kingdom
INV10939,P1753,Bill Cold,28,2025-03-06 08:55:28,53.63,10071.0,Canada
INV10746,P3564,Activity Describe,41,2024-07-08 07:22:25,32.0,10023.0,Australia
INV10659,P5820,Least Whether,37,2023-09-06 14:12:13,15.35,10044.0,France
INV10348,P6794,Who Which,33,2023-09-17 00:22:57,30.44,10063.0,Australia
INV10463,P3417,Economy Full,23,2025-07-03 17:41:46,92.11,10087.0,Netherlands
INV10325,P3143,Score Sort,8,2024-01-20 13:30:35,13.05,10005.0,Netherlands
INV10186,P4510,Through Action,27,2023-11-12 06:10:37,65.01,10096.0,United Kingdom
INV10123,P9201,White Design,48,2024-05-15 20:44:55,2.45,10017.0,USA
INV10861,P8736,Performance Throw,17,2023-12-06 22:19:38,60.28,10003.0,Australia
INV10608,P6590,Recently Difference,12,2024-01-15 00:31:10,23.33,,Germany
INV10143,P1949,Son Yourself,39,2025-02-02 07:30:33,52.6,10077.0,Netherlands
INV10968,P2210,Million Full,44,2024-08-24 15:33:33,10.14,10087.0,United Kingdom
INV10197,P6804,Live Film,42,2024-11-21 11:09:09,81.14,10086.0,USA
INV10609,P1207,Hot Possible,41,2025-03-04 16:22:12,38.31,10046.0,France
INV10279,P8491,Real Party,2,2023-10-04 14:14:49,16.77,10048.0,Australia
INV10293,P5002,Professor News,20,2024-01-05 09:07:39,78.84,10053.0,France
INV10400,P5173,My Chair,48,2024-05-28 16:17:41,86.1,10063.0,USA
INV10122,P5315,Hard Of,33,2024-07-17 14:12:50,45.0,10091.0,USA
INV10183,P4899,Decade Section,39,2023-10-26 19:48:02,52.0,10057.0,USA
INV10202,P2612,Artist Dinner,32,2024-09-29 05:57:35,24.29,10066.0,USA
INV10438,P9375,Who Expect,8,2025-02-21 22:42:12,36.13,10037.0,Germany
INV10246,P1958,Try East,16,2024-02-04 11:38:24,6.18,10096.0,Netherlands
INV10415,P6067,American Stand,8,2024-05-29 16:57:38,39.25,10056.0,Germany
INV10783,P2317,Game Necessary,49,2025-05-13 11:21:59,12.18,10084.0,Netherlands
INV10867,P9327,Down Answer,10,2024-04-19 23:23:10,98.91,10076.0,Germany
INV10914,P2225,Source Eye,49,2025-03-12 05:14:39,90.83,10073.0,Australia
INV10930,P4727,Gun Hospital,1,2023-12-09 06:57:33,46.82,10079.0,United Kingdom
INV10895,P6213,Peace Focus,29,2024-07-30 20:34:36,94.86,10016.0,Netherlands
INV10129,P4258,Meet Market,40,2023-11-12 18:57:52,54.69,10056.0,Germany
INV10637,P6325,,29,2023-12-20 04:56:01,84.63,10035.0,Canada
INV10402,P8144,Out Late,29,2024-03-22 21:45:19,95.67,10035.0,Canada
INV10894,P1715,Least Do,27,2024-08-10 03:59:54,17.89,10081.0,Canada
INV10777,P7594,List Animal,11,2024-03-17 16:50:11,32.09,10031.0,Netherlands
INV10735,P6003,Try Understand,24,2024-10-31 00:57:43,17.44,10001.0,Netherlands
INV10921,P9742,Product Agency,47,2025-08-04 15:13:13,45.3,10056.0,Australia
INV10219,P8260,Professor Dog,23,2024-12-22 21:31:43,45.13,10017.0,Canada
INV10641,P6813,Fact Run,47,2024-12-04 19:33:29,5.6,10071.0,Canada
INV10923,P6188,Music Later,47,2023-10-08 16:24:24,59.5,10008.0,Australia
INV10759,P5334,Area Million,35,2023-09-16 18:51:48,98.0,10055.0,Canada
INV10814,P7561,Mention Still,4,2023-09-11 19:42:07,41.42,10094.0,USA
INV10927,P2121,Popular Ready,17,2023-11-18 00:31:40,83.5,10098.0,Australia
INV10624,P8136,Market Who,21,2024-07-05 11:05:35,40.48,10093.0,Canada
INV10846,P6091,Sing Role,34,2025-08-06 06:48:53,63.2,10058.0,France
INV10767,P3330,Economic Book,30,2024-02-01 16:06:52,38.52,10075.0,United Kingdom
INV10386,P2889,Outside Forget,32,2024-07-29 12:41:44,7.4,10058.0,France
INV10982,P6881,Size Else,47,2025-06-21 08:45:15,12.46,10036.0,USA
INV10509,P2052,Executive Five,5,2024-12-18 03:46:49,11.49,10066.0,Australia
INV10267,P2343,Service Few,25,2025-06-17 09:56:10,97.44,10038.0,Canada
INV10827,P7770,Themselves Remain,50,2024-09-06 13:00:28,23.45,10093.0,Canada
INV10441,P2389,Community Write,5,2023-09-09 06:17:55,83.22,10066.0,Australia
INV10496,P5681,Court Late,12,2025-07-21 10:38:35,54.42,10053.0,United Kingdom
INV10112,P2876,Who Feeling,5,2024-06-08 08:17:38,30.39,10058.0,USA
INV10691,P4727,Break Myself,-8,2023-09-27 13:44:24,78.91,10049.0,Canada
INV10232,P1960,Show Include,11,2024-09-17 17:32:57,37.33,10027.0,Australia
INV10877,P5891,Team Produce,43,2024-02-11 09:17:58,25.98,10057.0,France
INV10607,P9289,Actually Model,36,2024-03-08 04:38:45,85.42,10021.0,France
INV10671,P8434,,4,2023-11-06 02:05:06,68.69,10036.0,Germany
INV10373,P1387,As Imagine,32,2023-10-25 12:53:25,96.42,10072.0,Australia
INV10991,P5689,Half Together,42,2025-06-15 08:50:28,69.79,10051.0,Netherlands
INV10850,P4681,Mother State,18,2024-12-20 12:08:42,22.63,10030.0,Germany
INV10233,P3697,Year Become,17,2025-03-05 04:26:08,35.01,10010.0,Germany
INV10792,P5415,Human Bill,6,2024-04-30 21:53:39,58.15,,France
INV10676,P2976,Join Cause,44,2024-05-28 16:33:58,54.71,10078.0,France
INV10317,P5114,Professional Right,36,2023-09-04 08:50:26,61.03,10056.0,Canada
INV10648,P4130,Message Charge,7,2023-12-16 01:31:54,24.44,10039.0,Germany
INV10410,P6409,Use Director,7,2023-12-14 10:42:27,93.1,,United Kingdom
INV10906,P8213,Both Politics,6,2023-10-20 16:39:08,47.82,10020.0,Canada
INV10709,P8216,Not Prevent,21,2025-04-13 17:51:31,75.32,10022.0,Netherlands
INV10358,P7745,,30,2023-09-14 09:38:15,23.66,10090.0,Canada
INV10258,P2312,Born Range,41,2025-05-16 19:13:31,41.54,10033.0,France
INV10744,P3847,West Word,28,2024-06-16 23:05:09,73.53,10009.0,Germany
INV10627,P5022,Bring Far,16,2024-10-28 01:33:07,2.33,10027.0,Canada
INV10632,P8613,Key After,14,2025-01-16 23:15:16,28.29,10076.0,Netherlands
INV10282,P1152,Story Student,12,2024-11-03 22:56:03,23.51,10061.0,USA
INV10376,P6378,Federal Four,3,2024-03-04 13:39:01,42.44,10061.0,Netherlands
INV10384,P6425,Company Product,24,2025-02-11 10:55:53,63.3,10043.0,United Kingdom
INV10224,P2528,Free Foot,19,2025-07-16 07:19:57,60.72,10080.0,United Kingdom
INV10963,P1153,Research Theory,39,2024-07-25 20:34:23,87.29,10053.0,France
INV10822,P7622,Election Game,8,2024-02-12 00:47:17,87.55,10058.0,Australia
INV10472,P5082,Together Election,-8,2024-08-03 14:02:18,55.46,10062.0,France
INV10347,P2684,Oil Interesting,47,2023-08-20 13:38:17,62.33,10077.0,Canada
INV10505,P4788,You Idea,30,2024-03-15 15:27:21,-13.741852115727035,10090.0,Netherlands
INV10639,P8988,Republican Major,11,2025-05-24 12:28:47,16.48,10025.0,Australia
INV10997,P3240,Know Word,45,2025-02-18 23:11:07,80.99,10082.0,USA
INV10797,P8245,Town Small,5,2024-08-13 13:24:33,4.08,10017.0,United Kingdom
INV10936,P3725,Establish Rest,22,2025-02-24 19:53:38,81.85,10077.0,Canada
INV10913,P3529,View Imagine,34,2024-05-11 22:33:07,60.8,10051.0,United Kingdom
INV10619,P9548,You Interview,16,2024-06-25 05:34:09,78.24,10042.0,Canada
INV10863,P8483,Fire Someone,29,2024-11-16 22:25:18,87.85,10044.0,Germany
INV10811,P7744,Sing Dream,1,2025-03-22 02:08:39,36.68,10059.0,Germany
INV10645,P5526,Focus Control,44,2025-01-17 01:47:38,32.2,10019.0,Netherlands
INV10854,P3522,Example Society,34,2025-05-20 10:45:14,5.57,10051.0,Netherlands
INV10556,P4467,Author Foot,8,2025-07-25 10:24:37,40.83,10047.0,Germany
INV10967,P3588,Cause Drop,26,2023-12-07 20:58:32,66.6,10010.0,France
INV10577,P3496,Threat Large,35,2025-02-17 03:27:49,37.97,10013.0,Australia
INV10795,P8708,Also General,5,2024-09-28 08:59:25,84.53,10098.0,Canada
INV10085,P8517,Southern Possible,16,2024-06-03 10:50:37,12.2,,United Kingdom
INV10242,P3536,Production Step,16,2025-07-07 00:44:39,68.33,10008.0,Netherlands
INV10698,P5494,Rich Himself,25,2023-11-10 18:04:08,87.34,10009.0,USA
INV10159,P4295,Born Dark,39,2024-08-22 06:19:14,53.69,10067.0,Australia
INV10524,P6763,By Either,49,2024-06-27 01:49:15,31.78,10034.0,Germany
INV10035,P6881,Whom Know,47,2024-09-20 19:46:59,53.82,10037.0,USA
INV10540,P3704,Operation Partner,33,2025-05-23 02:41:49,84.36,10068.0,Canada
INV10170,P6539,Almost Doctor,2,2025-03-04 14:39:48,19.27,10060.0,USA
INV10654,P8800,Read Into,50,2023-08-29 17:16:45,82.96,10015.0,Netherlands
INV10898,P7325,Rather Value,19,2023-10-19 19:35:39,64.32,10095.0,USA
INV10865,P7284,Trade Woman,10,2024-09-08 23:22:38,33.71,10048.0,France
INV10855,P9165,Second Mind,38,2024-10-05 18:49:41,57.15,10088.0,Germany
INV10952,P3868,People Reveal,43,2023-12-31 08:08:43,26.56,10092.0,Canada
INV10733,P5871,Congress But,38,2024-06-23 17:56:28,45.31,10086.0,Canada
INV10095,P4593,Front Suggest,15,2024-11-26 20:55:26,60.89,10064.0,Australia
INV10563,P5133,Try Learn,7,2025-08-07 17:30:43,6.23,10027.0,USA
INV10240,P7930,Born Difficult,11,2025-07-20 13:17:52,27.84,10023.0,Germany
INV10742,P3573,Sort Either,50,2025-04-20 12:42:55,4.3,10068.0,USA
INV10574,P5051,Decide Thank,37,2025-07-01 05:24:29,21.77,10083.0,Netherlands
INV10690,P5853,Collection Miss,8,2024-07-26 15:11:47,29.77,10097.0,France
INV10460,P9099,Memory Sell,26,2025-03-11 09:14:34,47.96,10095.0,USA
INV10553,P5262,Look Off,23,2023-11-29 02:14:08,17.52,10042.0,Australia
INV10886,P7180,Turn Alone,8,2024-12-12 13:09:48,3.49,10058.0,Germany
INV10206,P2790,Very Best,49,2023-10-06 23:25:40,18.67,10072.0,USA
INV10392,P8119,Involve Short,42,2024-01-30 08:02:04,27.34,10028.0,Canada
INV10794,P3870,Also Understand,17,2025-03-07 06:48:03,80.81,10070.0,Netherlands
INV10397,P2894,Important Will,33,2024-03-11 03:53:20,65.52,10094.0,Germany
INV10766,P5352,Artist Likely,10,2023-10-10 13:54:01,21.77,10017.0,USA
INV10883,P6654,For Message,31,2024-09-06 16:25:45,86.99,10007.0,Canada
INV10217,P5092,Finish Head,2,2025-07-29 22:09:18,67.91,10065.0,Netherlands
INV10004,P4657,Produce These,8,2024-12-25 05:09:08,44.28,,France
INV10768,P2169,Set Pull,50,2025-06-03 14:43:21,97.37,10039.0,USA
INV10642,P5232,Concern Service,12,2024-02-07 14:53:28,62.35,10039.0,USA
INV10905,P2644,Game Avoid,21,2024-08-01 19:17:03,27.89,10093.0,USA
INV10612,P2729,System Deal,9,2023-09-02 01:01:21,44.08,10045.0,USA
INV10738,P4404,Rest Outside,28,2024-03-15 05:28:43,89.82,10091.0,Canada
INV10546,P1444,Get Both,13,2024-03-24 19:15:32,78.26,10060.0,USA
INV10725,P5066,Three Feel,16,2024-12-06 10:25:51,36.31,10025.0,Canada
INV10683,P4545,Community Production,3,2024-12-20 03:50:36,14.96,10016.0,USA
INV10098,P9085,Try Citizen,25,2024-03-19 13:09:52,99.34,10050.0,France
INV10804,P6700,Brother Age,10,2023-08-16 07:54:08,65.87,10095.0,France
INV10727,P7818,Choice Image,11,2023-11-15 15:46:55,28.37,10003.0,United Kingdom
INV10573,P1508,Total Certain,10,2024-03-28 05:48:35,98.21,10041.0,France
INV10406,P4228,Act Fast,50,2025-03-09 18:29:03,94.34,10075.0,United Kingdom
INV10502,P2320,Her Reduce,39,2024-12-14 11:23:59,49.35,10042.0,France
INV10047,P2139,Service People,50,2025-04-11 15:40:50,64.36,10092.0,Australia
INV10032,P2519,Treat Guess,28,2024-06-10 18:05:59,38.56,10031.0,France
INV10779,P9199,Ago Land,26,2024-10-14 18:49:49,82.11,10039.0,United Kingdom
INV10839,P5719,Effort Interview,37,2024-05-04 11:04:40,97.3,10056.0,USA
INV10200,P8651,Modern Physical,15,2025-03-01 01:53:13,42.97,10086.0,United Kingdom
INV10134,P9689,Prevent Big,35,2024-12-25 14:56:44,11.78,10060.0,Netherlands
INV10027,P5552,Professor Beyond,44,2024-06-20 19:05:42,45.49,10009.0,Canada
INV10888,P6272,Form Contain,40,2023-08-30 09:36:00,9.14,10038.0,USA
INV10230,P4502,Hot Voice,32,2025-01-07 16:34:36,59.98,10033.0,Netherlands
INV10489,P5543,Voice Daughter,28,2025-05-10 22:27:14,75.07,10070.0,USA
INV10772,P5728,Try Official,1,2024-08-29 07:07:12,11.96,10078.0,Australia
INV10378,P2137,Necessary Price,25,2024-02-25 09:17:01,58.63,10095.0,USA
INV10288,P9288,Tree Health,35,2024-08-23 22:55:34,82.7,10028.0,France
INV10418,P7592,Really Enjoy,14,2023-12-06 23:46:31,89.05,10001.0,France
INV10674,P5118,New Off,31,2025-04-29 06:22:45,23.51,10056.0,United Kingdom
INV10391,P2776,Ask Address,27,2024-05-05 12:55:03,50.43,10005.0,United Kingdom
INV10592,P6111,,13,2025-07-12 22:32:07,99.12,10086.0,United Kingdom
INV10498,P5451,,26,2023-11-06 03:31:00,11.69,10047.0,Australia
INV10138,P1319,General Agreement,3,2025-07-10 05:56:03,48.19,10091.0,Germany
INV10062,P5374,Natural Song,50,2024-01-10 14:20:04,52.65,10095.0,Canada
INV10471,P1822,Major Think,48,2025-01-09 03:35:29,38.22,10036.0,Canada
INV10647,P9464,Politics Skin,38,2024-10-01 08:13:45,9.56,10028.0,Germany
INV10128,P9317,Significant Lawyer,44,2024-08-07 07:54:21,50.54,10057.0,Netherlands
INV10986,P7484,Fall Million,8,2023-10-15 18:24:49,74.36,10048.0,United Kingdom
INV10520,P1320,Every Hold,16,2025-02-05 18:23:00,28.51,10053.0,Australia
INV10838,P3146,So Face,15,2024-07-20 09:06:51,71.06,10061.0,Australia
INV10972,P7951,Affect Soon,20,2025-02-03 17:15:46,41.02,10062.0,United Kingdom
INV10064,P3803,Human Morning,4,2023-08-27 05:44:16,53.69,10046.0,France
INV10812,P9117,Science Simply,45,2024-03-06 05:56:31,7.78,10089.0,Netherlands
INV10014,P4811,Point Chair,24,2025-01-18 08:08:35,85.94,10097.0,United Kingdom
INV10156,P7932,Soon Indicate,30,2023-12-30 21:35:02,52.79,10083.0,United Kingdom
INV10040,P9785,Represent Official,21,2023-10-19 11:26:45,56.26,10049.0,Australia
INV10492,P4919,Yet National,49,2023-11-12 22:22:31,6.33,10001.0,Australia
INV10379,P5573,Nothing Prove,42,2024-06-24 00:52:25,68.42,10057.0,Australia
INV10187,P9834,Yard Hard,13,2024-07-12 02:54:48,18.3,10084.0,Canada
INV10763,P9922,Door Modern,47,2024-04-13 11:50:30,10.21,10012.0,Germany
INV10216,P8579,Consider Treatment,2,2025-06-18 17:14:11,60.11,10084.0,France
INV10791,P1339,Than Film,48,2025-02-02 10:46:31,44.12,10037.0,Canada
INV10052,P4814,Control Ball,28,2023-11-07 15:51:39,58.88,10091.0,Netherlands
INV10878,P9022,Finally Campaign,48,2025-08-05 09:49:13,22.8,10071.0,Netherlands
INV10337,P3426,East Responsibility,38,2025-05-30 08:38:01,1.03,10044.0,United Kingdom
INV10748,P7693,Cell Trade,27,2024-08-09 04:55:39,96.81,10043.0,Canada
INV10719,P2213,System Start,49,2024-06-11 20:15:05,40.34,10027.0,USA
INV10724,P2395,Return Director,3,2024-04-07 11:17:03,10.31,10035.0,Canada
INV10295,P5669,Everyone Here,33,2023-10-18 22:09:20,57.09,10072.0,France
INV10701,P5786,Bar Hit,6,2024-09-13 14:09:19,75.66,10014.0,Canada
INV10251,P1821,Full Threat,19,2025-05-11 15:34:17,34.02,10046.0,Germany
INV10726,P2940,Have Tax,23,2025-04-04 11:31:48,75.99,10085.0,Netherlands
INV10461,P7547,Mention Can,37,2024-03-25 07:23:21,12.28,,France
INV10455,P2193,We Resource,30,2025-07-24 09:17:08,96.02,10073.0,Australia
INV10626,P6280,Source Far,23,2023-09-06 08:22:49,47.73,10002.0,Netherlands
INV10815,P1601,Page Finally,1,2025-02-05 18:10:02,76.17,10053.0,Germany
INV10862,P4993,Partner From,5,2024-03-30 07:35:52,7.38,10012.0,Canada
INV10269,P9565,Young Pass,23,2024-01-26 13:51:50,73.98,10025.0,USA
INV10201,P1887,Establish Authority,32,2025-02-11 09:13:33,16.15,10079.0,Australia
INV10161,P7537,Include Lay,15,2025-06-01 19:28:39,9.87,10000.0,USA
INV10555,P6363,Become Open,26,2024-09-03 09:24:30,39.38,10019.0,Netherlands
INV10729,P9561,Home Ask,10,2025-06-25 06:37:06,64.62,10081.0,Australia
INV10401,P1727,Provide Model,39,2023-10-18 01:06:48,39.85,10089.0,USA
INV10702,P3068,Upon Almost,44,2024-10-12 23:14:57,2.78,10083.0,Australia
INV10476,P8612,Entire Specific,16,2024-08-25 23:01:33,92.9,10095.0,Netherlands
INV10821,P2899,Most He,31,2023-11-09 13:59:49,65.43,10031.0,United Kingdom
INV10771,P6039,Bring There,33,2024-05-26 21:49:49,91.9,10014.0,United Kingdom
INV10105,P2040,Student Include,24,2024-03-30 03:54:27,92.64,10027.0,France
INV10565,P8705,Others Which,50,2025-04-03 17:16:46,60.34,10062.0,Germany
INV10389,P5349,Man Trip,23,2025-02-03 07:30:56,27.32,10008.0,Australia
INV10001,P1409,Direction Main,29,2025-07-27 03:21:50,51.75,10082.0,Germany
INV10945,P8056,Third Whose,26,2025-04-20 00:37:20,45.61,10061.0,Netherlands
INV10992,P4770,Away Quickly,41,2024-09-08 21:09:13,53.72,10057.0,United Kingdom
INV10561,P5558,Certainly Seem,34,2024-01-17 08:58:08,23.32,10097.0,United Kingdom
INV10080,P4456,Usually Wind,8,2025-04-28 17:59:23,2.73,10015.0,France
INV10205,P6559,Everybody Economy,49,2023-10-03 16:00:45,54.0,10085.0,Canada
INV10034,P2584,Throughout Everybody,15,2023-11-16 03:28:12,36.32,10047.0,Germany
INV10775,P8679,Write Man,47,2023-11-15 18:34:38,90.23,10012.0,USA
INV10508,P4505,Worker Democrat,10,2025-02-06 17:59:12,61.58,10073.0,Germany
INV10427,P9977,Performance Attorney,22,2024-01-16 07:36:15,66.24,10080.0,Australia
INV10454,P8784,Each Evening,42,2025-02-06 20:02:00,7.86,10021.0,United Kingdom
INV10366,P4644,Card American,29,2024-08-09 08:27:57,41.08,10097.0,France
INV10091,P5304,Son Cost,25,2024-05-17 08:34:39,67.03,10076.0,United Kingdom
INV10339,P3088,Thing Class,8,2024-03-05 14:07:07,60.65,10019.0,Germany
INV10897,P7246,Herself High,50,2024-12-27 02:25:14,79.09,10012.0,Germany
INV10564,P2341,Require Use,4,2024-06-04 07:19:17,49.17,10068.0,Australia
INV10345,P4441,Organization None,33,2025-06-27 13:37:01,48.98,10002.0,United Kingdom
INV10776,P5982,From Group,49,2024-03-02 02:31:39,65.52,10080.0,USA
INV10241,P8973,Community Good,48,2024-09-30 22:26:58,59.69,10071.0,Germany
INV10013,P4582,Reality Cold,40,2024-02-22 13:24:25,40.51,10099.0,Germany
INV10315,P9280,Because Bag,16,2025-08-04 05:23:04,48.46,10045.0,USA
INV10600,P2983,Prepare Loss,20,2024-08-12 09:33:39,70.32,10064.0,France
INV10387,P5279,Finish Who,47,2025-01-30 23:14:35,5.22,10070.0,Canada
INV10273,P6147,Pattern Clear,35,2024-05-15 07:07:16,10.2,10068.0,France
INV10166,P2982,Door Significant,32,2023-10-23 20:00:58,52.73,10055.0,Australia
INV10840,P8178,Describe Remember,21,2024-02-04 19:31:17,82.78,10005.0,USA
INV10740,P5335,Again Page,26,2023-10-04 14:53:57,51.2,10095.0,Netherlands
INV10646,P1166,Last Two,17,2023-09-29 16:38:40,77.41,10007.0,France
INV10818,P6153,Player Speech,32,2024-09-20 16:46:51,80.93,10071.0,Netherlands
INV10484,P3607,Fill Despite,16,2024-01-21 13:33:55,26.58,10005.0,Canada
INV10990,P9138,Manager Note,19,2024-12-24 07:40:10,82.18,10012.0,France
INV10504,P3471,Mrs Hold,33,2023-12-04 10:51:51,34.9,10030.0,Canada
INV10831,P6927,Book Case,5,2025-04-06 19:09:59,80.43,10097.0,USA
INV10243,P4111,Question One,33,2023-11-18 15:55:50,23.85,10046.0,Netherlands
INV10566,P1317,Expert West,45,2025-06-03 05:08:14,60.61,10058.0,Australia
INV10875,P1042,Prevent Maintain,13,2024-05-26 00:01:57,57.76,10016.0,Canada
INV10562,P7906,Turn Pull,41,2024-03-08 15:14:06,70.59,10054.0,USA
INV10962,P5183,Pull Imagine,10,2024-04-23 19:13:25,5.02,10063.0,United Kingdom
INV10686,P9595,Meet Audience,50,2024-12-20 18:53:25,10.66,10093.0,France
INV10957,P3344,Message Day,35,2023-12-17 23:12:30,72.42,10055.0,Canada
INV10189,P8744,As Compare,3,2025-05-22 04:14:56,90.68,10008.0,Canada
